url,netname,Creation_day,Update_day,Expiration_day,Expiration_Creation_day,ttl,len_domain,len_path,len_parameter,len_tld,'%','$','=','@','?','&','#','.','_','-',';','{','}','[',']','|','+','*',uppercase,digit_ratio,consonant_vowel,https,file_extension,url_shortening
http://global-construcoes.com/index.php?option=com_content&view=article&id=112:terracos-exteriores-no3&catid=48:terracos-exteriores&Itemid=93,,,,,,Error: The DNS query name does not exist: global-construcoes.com.,22,10,101,3,0,0,5,0,1,4,0,2,1,4,0,0,0,0,0,0,0,0,0.00709,0.05674,0.65,0,0,0
http://www.mariasfreshflowers.com.au/component/virtuemart/index.html?page=shop.product_details&flypage=flypage.tpl&product_id=12&category_id=3,DREAMSCAPE-INC-ANYCAST,,190,,,1000,29,32,73,6,0,0,4,0,1,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0.02113,0.65385,0,0,0
http://www.artzone-chronicles.fr/index.php?option=com_content&view=article&id=107:trone-de-fer-tome-1-de-george-rr-martin&catid=40:litterature&Itemid=12,CLOUDFLARENET,1635,53,266,1901,300,25,10,109,2,0,0,5,0,1,4,0,3,1,9,0,0,0,0,0,0,0,0,0.00658,0.05263,0.72727,0,0,0
http://diddydeshi.com/latest-news/2-latest-news/142-junior-camp-june-2009.html,,735,-6,-6,730,Error: The DNS query name does not exist: diddydeshi.com.,14,57,0,3,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0.10256,0.69231,0,1,0
http://www.uniaoparaobem.com.br/index.php?option=com_alphacontent&ordering=1&letter=P&Itemid=57,,,,,,Error: The DNS query name does not exist: www.uniaoparaobem.com.br.,24,10,53,6,0,0,4,0,1,3,0,4,1,0,0,0,0,0,0,0,0,0,0.02105,0.03158,0.57143,0,0,0
http://www.lovas.cz/catering.html,LINODE-UK,7039,1867,630,7669,14400,12,14,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0
http://www.istracentrum.sk/fotogalerie/category/89-privtanie-jari-2012,CLOUD-NBG1,5382,145,90,5472,14400,19,44,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0.08571,0.76471,0,0,0
http://www.hollingstedt.de/hollingstedt/geschichte/77-st-nikolai-kirche.html,DE-MITTWALDCMSERVICE-20160628,,1184,,,3600,19,50,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.02632,0.76471,0,1,0
http://www.galerie-unterm-maulbeerbaum.de/index.php?option=com_content&view=article&id=71&Itemid=70,IONOS-CUSTOMERS,,1983,,,3600,34,10,47,2,0,0,4,0,1,3,0,3,1,2,0,0,0,0,0,0,0,0,0.0101,0.0404,0.56667,0,0,0
http://www.adriaszalon.hu/index.php?option=com_virtuemart&page=shop.browse&category_id=25&Itemid=80,RACKFOREST,,,,,3600,18,10,63,2,0,0,4,0,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0.0101,0.0404,0.625,0,0,0
http://www.coopsalsipuedes.com.ar/index.php?option=com_kunena&Itemid=68&func=view&id=1&catid=2,,3808,181,149,3957,86400,26,10,50,6,0,0,5,0,1,4,0,4,1,0,0,0,0,0,0,0,0,0,0.01064,0.04255,0.6087,0,0,0
http://www.gospelnet.fr/agenda/day.listevents/2013/01/08/-,,,,,,Error: The DNS query name does not exist: www.gospelnet.fr.,16,35,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.13793,0.78571,0,0,0
http://www.magramoto.it/component/virtuemart/details/44/15/antifurti/index.html,,,,,,Error: The DNS query name does not exist: www.magramoto.it.,16,56,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.05063,0.64286,0,1,0
http://gulfcoastlivingonline.org/component/user/reset,,,,,,Error: The DNS query name does not exist: gulfcoastlivingonline.org.,25,21,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
http://www.fliesenschorsch.de/index.php?option=com_content&view=article&id=45&Itemid=62,,,,,,Error: The DNS query name does not exist: www.fliesenschorsch.de.,22,10,47,2,0,0,4,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0.01149,0.04598,0.75,0,0,0
http://www.bossard-geiser.ch/index.php?option=com_content&view=article&id=57&Itemid=64,CYON-CH-SHARED-HOSTS,,,,,14400,21,10,47,2,0,0,4,0,1,3,0,3,1,1,0,0,0,0,0,0,0,0,0.01163,0.04651,0.72222,0,0,0
http://www.ant-u.com/index.php?option=com_content&view=article&id=12260:2012-12-30-11-44-08&catid=25:the-project,CLOUDFLARENET,195,82,170,366,300,13,10,81,3,0,0,4,0,1,3,0,3,1,7,0,0,0,0,0,0,0,0,0,0.1875,0.7,0,0,0
http://www.sportraad-maasmechelen.be/index.php?view=article&catid=3:activiteiten&id=20:kampioenenhulde-2012&tmpl=component&print=1&layout=default&page=,,,,,,Error: The DNS query name does not exist: www.sportraad-maasmechelen.be.,29,10,104,2,0,0,7,0,1,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0.05298,0.65385,0,0,0
http://www.alberi.com.br/agua/12,,,,,,Error: The DNS query name does not exist: www.alberi.com.br.,17,8,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.71429,0,0,0
http://www.myenrg.com/midwest/21-ohio,UNIFIEDLAYER-NETWORK-9,5564,48,644,6209,14400,14,16,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.05405,0.83333,0,0,0
http://dualphone.cz/vase-detaily/remind,,,,,,Error: The DNS query name does not exist: dualphone.cz.,12,20,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.63636,0,0,0
http://djsipke.nl/links/1-links/1-ydel-design.html,WEBREUS,5423,1335,,,3600,10,33,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0.04,0.77778,0,1,0
http://www.gammamac.it/component/virtuemart/index.html?page=shop.browse&keyword=16gb,,,,,,Error: The DNS query name does not exist: www.gammamac.it.,15,32,29,2,0,0,2,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.02381,0.69231,0,0,0
