url,netname,Creation_day,Update_day,Expiration_day,Expiration_Creation_day,ttl,len_domain,len_path,len_parameter,len_tld,'%','$','=','@','?','&','#','.','_','-',';','{','}','[',']','|','+','*',uppercase,digit_ratio,consonant_vowel,https,file_extension,url_shortening
http://paypal.com.locked.amaaonaws.com/,AT-88-Z,4674.0,-9.0,439.0,5114.0,3600,31,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59259,0,0,0
http://paypal.com.security.amaaonaws.com/,AT-88-Z,4674.0,-9.0,439.0,5114.0,3600,33,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58621,0,0,0
http://paypal.com.0.security-confirmation.3408b8d8a758db7c66b435a2c13352e4.as2.2u.se/,,7581.0,306.0,90.0,7671.0,Error: The DNS query name does not exist: paypal.com.0.security-confirmation.3408b8d8a758db7c66b435a2c13352e4.as2.2u.se.,77,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29412,0.61364,0,0,0
http://paypal.com.0.confirmation.account-security.7741d16fef9571be97716a958700fe4d7741d16fef9571be97716a958700f.3233.privado.info/,SE-GLE-RIPE-20160630,8147.0,136.0,253.0,8401.0,Error: The DNS operation timed out after 5.0028581619262695 seconds,122,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36923,0.6,0,0,0
https://www.ausafritrade.com/wp-admin/js/wis/home/home/home/,DE-GODADDY-20071017,2348.0,225.0,1303.0,3652.0,3600,20,32,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61111,1,0,0
http://136710.txtplug.com/,LINODE,2075.0,166.0,481.0,2557.0,600,18,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.8,0,0,0
https://623112j4j3.codesandbox.io/sitemap.html,CLOUDFLARENET,2616.0,1183.0,2131.0,4748.0,300,25,13,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391,0.6,1,1,1
https://623112j4j3.codesandbox.io/kaifa,CLOUDFLARENET,2616.0,1183.0,2131.0,4748.0,300,25,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20513,0.6,1,0,0
http://623112j4j3.codesandbox.io/kaifa,CLOUDFLARENET,2616.0,1183.0,2131.0,4748.0,300,25,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21053,0.6,0,0,0
https://623112j4j3.codesandbox.io/hbb,CLOUDFLARENET,2616.0,1183.0,2131.0,4748.0,300,25,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21622,0.6,1,0,0
