url,netname,Creation_day,Update_day,Expiration_day,Expiration_Creation_day,ttl,len_domain,len_path,len_parameter,len_tld,'%','$','=','@','?','&','#','.','_','-',';','{','}','[',']','|','+','*',uppercase,digit_ratio,consonant_vowel,https,file_extension,url_shortening
http://aplikasifreetoken.000webhostapp.com/log.html,AWEX-CLOUD-000WEBHOST-1,2812.0,735.0,1204.0,4017.0,60,35,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882,0.6,0,1,1
http://credicorp-capital.com/,,,,,,Error: The DNS query name does not exist: credicorp-capital.com.,21,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63158,0,0,0
http://efsbg.yunethosting.rs/efs.co.rs/chase/Logon.aspx/Billing.php?lob=verfiy_info,EUNET-YU,,,49.0,,14400,21,39,15,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0,0.73684,0,0,0
http://alldomain.milemarker5cbd.com/.china/WeTransfer/WeTransfer/index.php?email=jsmith@imaphost.com,,2550.0,453.0,371.0,2922.0,Error: The DNS query name does not exist: alldomain.milemarker5cbd.com.,28,39,25,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.64,0,0,0
http://51jianli.cn/images?ref=http:./pxzugfbus.battle.net/d3/en/index,,22.0,,343.0,366.0,60,11,7,43,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04348,0.625,0,0,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=nzkxmdqzndc4nzkxmdqzndc4=nzkxmdqzndc4nzkxmdqzndc4,O2SWITCH,348.0,348.0,16.0,365.0,14400,15,15,94,3,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.71429,0,0,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtu1otk2mzu0nw==mtu1otk2mzu0nw===mtu1otk2mzu0nw==mtu1otk2mzu0nw==,O2SWITCH,348.0,348.0,16.0,365.0,14400,15,15,110,3,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108,0.71429,0,0,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtq5mzkyntqwoq==mtq5mzkyntqwoq===mtq5mzkyntqwoq==mtq5mzkyntqwoq==,O2SWITCH,348.0,348.0,16.0,365.0,14400,15,15,110,3,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02703,0.71429,0,0,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtg3ntmwodc3ma==mtg3ntmwodc3ma===mtg3ntmwodc3ma==mtg3ntmwodc3ma==,O2SWITCH,348.0,348.0,16.0,365.0,14400,15,15,110,3,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405,0.71429,0,0,0
http://playarprint.com/chase/home.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTg0Nzc3MTI0Ng==MTg0Nzc3MTI0Ng===MTg0Nzc3MTI0Ng==MTg0Nzc3MTI0Ng==,O2SWITCH,348.0,348.0,16.0,365.0,14399,15,15,110,3,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08108,0.71429,0,0,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtcynda1mzywmtcynda1mzyw=mtcynda1mzywmtcynda1mzyw,O2SWITCH,348.0,348.0,16.0,365.0,14400,15,15,94,3,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.71429,0,0,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtc5ndc3mdcwmtc5ndc3mdcw=mtc5ndc3mdcwmtc5ndc3mdcw,O2SWITCH,348.0,348.0,16.0,365.0,14400,15,15,94,3,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06061,0.71429,0,0,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mja4mzewnzmwnw==mja4mzewnzmwnw==,O2SWITCH,348.0,348.0,16.0,365.0,14399,15,15,77,3,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01739,0.71429,0,0,0
http://espaceclientv1.fr/Notice/orange/customer_center/customer-IDPP00C623/login.php,,,,,,Error: The DNS query name does not exist: espaceclientv1.fr.,17,60,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.07143,0.66667,0,1,1
https://optest0.hot-profile.com/outsourcing/hot-profile/include/proorg/,AMAZO-ZNRT1,3657.0,928.0,725.0,4383.0,3600,23,40,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01408,0.63158,1,0,0
http://paullemmerick.com/wp-content/themes/twentytwelve/ww/login.php?cmd=login_submit&amp;id=ee05f7c897e69a1c22e66edbfc1871e3ee05f7c897e69a1c22e66edbfc1871e3&amp;session=ee05f7c897e69a1c22e66edbfc1871e3ee05f7c897e69a1c22e66edbfc1871e3,,562.0,97.0,168.0,731.0,600,17,44,165,3,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.625,0,0,0
