url,netname,Creation_day,Update_day,Expiration_day,Expiration_Creation_day,ttl,len_domain,len_path,len_parameter,len_tld,'%','$','=','@','?','&','#','.','_','-',';','{','}','[',']','|','+','*',uppercase,digit_ratio,consonant_vowel,https,file_extension,url_shortening
http://mtekniikka.fi,UPCLOUD-FI-HEL2-NET1,4025,37,723,4748,60,13,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.58333,0,0,0
http://de.forums.vivogames.com,AT-88-Z,3273,14,379,3653,60,23,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
http://jalowicehodowlane.pl,,,,,,Error: The DNS query name does not exist: jalowicehodowlane.pl.,20,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.57895,0,0,0
http://www.paypal.com.cgibin.webcs.login.sumbit15.sxclickhostedbuttonidbcr4ekun92vwu.s-lakhal.com/secure-code3/security/,,,,,,Error: The DNS query name does not exist: www.paypal.com.cgibin.webcs.login.sumbit15.sxclickhostedbuttonidbcr4ekun92vwu.s-lakhal.com.,90,23,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0.05,0.70667,0,0,0
http://pastehtml.com/view/c91xaci92.html,DIGITALOCEAN-159-203-0-0,5474,10,369,5844,1800,13,20,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0.75,0,1,0
http://quatanggarenavn.com,,,,,,Error: The DNS query name does not exist: quatanggarenavn.com.,19,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.61111,0,0,0
http://jbxcentroautomotivo.com.br,,,,,,Error: The DNS query name does not exist: jbxcentroautomotivo.com.br.,26,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
http://l416khwl8uaopqx15yfaqjg7z2rtjk21d7nrhxjcbvbfeaag2oi3g4mn28bc.fitnesscuriosity.com,,2895,331,26,2922,Error: The DNS query name does not exist: l416khwl8uaopqx15yfaqjg7z2rtjk21d7nrhxjcbvbfeaag2oi3g4mn28bc.fitnesscuriosity.com.,81,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.18182,0.74603,0,0,0
http://shiftthebalance.com,AMAZON-FRA,778,47,317,1096,7200,19,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0
http://plasticsareforever.org,TRELLIAN-AU,216,211,149,366,3600,22,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.61905,0,0,0
http://ether-airdrop.website,,,,,,Error: The DNS query name does not exist: ether-airdrop.website.,21,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.57895,0,0,0
http://lorktino.com,,,,,,Error: The DNS query name does not exist: lorktino.com.,12,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.63636,0,0,0
http://pastehtml.com/view/bco6e3i0x.html,DIGITALOCEAN-159-203-0-0,5474,10,369,5844,1800,13,20,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.075,0.75,0,1,0
http://sharepoint.com.document.aggarwalassociatesdelhi.com,,,,,,Error: The DNS query name does not exist: sharepoint.com.document.aggarwalassociatesdelhi.com.,51,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.59574,0,0,0
http://sa-vision.com,,,,,,Error: The DNS query name does not exist: sa-vision.com.,13,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.54545,0,0,0
http://masonharman.com,,,,,,Error: The DNS query name does not exist: masonharman.com.,15,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.64286,0,0,0
http://zanzibarcarhire.info,,,,,,Error: The DNS query name does not exist: zanzibarcarhire.info.,20,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.57895,0,0,0
http://canalvelo.fr,,,,,,Error: The DNS query name does not exist: canalvelo.fr.,12,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.63636,0,0,0
http://monaituktuks.com,,,,,,Error: The DNS query name does not exist: monaituktuks.com.,16,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
http://www.dataentryjobdelhi.com/info/dropbox/,,,,,,Error: The DNS query name does not exist: www.dataentryjobdelhi.com.,25,14,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.69565,0,0,0
http://piedmontranches.com,,,,,,Error: The DNS query name does not exist: piedmontranches.com.,19,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0
http://www.prominentkid.com/paypal-security/,,,,,,Error: The DNS query name does not exist: www.prominentkid.com.,20,17,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.72222,0,0,0
http://us.battle.net.ok.qqweb.asia/login/en/login.html?app=wam&eor=0&ref=www.battle.net/account/&app=bam,,,,,,Error: The DNS query name does not exist: us.battle.net.ok.qqweb.asia.,27,20,49,4,0,0,4,0,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0.00962,0.59091,0,0,0
