url,netname,Creation_day,Update_day,Expiration_day,Expiration_Creation_day,ttl,len_domain,len_path,len_parameter,len_tld,'%','$','=','@','?','&','#','.','_','-',';','{','}','[',']','|','+','*',uppercase,digit_ratio,consonant_vowel,https,file_extension,url_shortening
http://www.garage-pirenne.be/index.php?option=com_content&view=article&id=70&vsig70_0=15,,,,,,Error: The DNS query name does not exist: www.garage-pirenne.be.,21,10,49,2,0.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07955,0.61111,0,0,0
http://adventure-nicaragua.net/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2FkdmVudHVyZS1uaWNhcmFndWEubmV0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQ3OmFib3V0JmNhdGlkPTM2OmRlbW8tYXJ0aWNsZXMmSXRlbWlkPTU0,,,,,,Error: The DNS query name does not exist: adventure-nicaragua.net.,23,10,194,3,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26809,0.09362,0.52381,0,0,0
http://www.pashminaonline.com/pure-pashminas,TSS,4721.0,337.0,26.0,4748.0,86400,22,15,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,0,0
http://www.ikenmijnkunst.nl/index.php/exposities/exposities-2006,,,,,,Error: The DNS query name does not exist: www.ikenmijnkunst.nl.,20,37,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.77778,0,0,0
http://www.lebensmittel-ueberwachung.de/index.php/aktuelles.1,,,,,,Error: The DNS query name does not exist: www.lebensmittel-ueberwachung.de.,32,22,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639,0.65517,0,0,0
http://www.szabadmunkaero.hu/cimoldal.html?start=12,FCI,,,,,86400,21,14,8,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03922,0.63158,0,0,0
http://larcadelcarnevale.com/catalogo/palloncini,,,,,,Error: The DNS query name does not exist: larcadelcarnevale.com.,21,20,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0
http://www.vnic.co/khach-hang.html,VNPT-VN,4932.0,574.0,180.0,5113.0,3600,11,16,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77778,0,1,1
http://peluqueriadeautor.com/index.php?option=com_virtuemart&page=shop.browse&category_id=31&Itemid=70,CYBERNETICOS1,5848.0,4.0,361.0,6210.0,3600,21,10,63,3,0.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.03922,0.45,0,0,0
http://www.raci.it/component/user/reset.html,EUROLOGON-NET-101,10052.0,238.0,111.0,10163.0,14400,11,26,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,1,1
http://earth-sure.com/industrial-tech/everlast-impact-resistant-dumpster-enclosure,OGTIPS1-129-121,5312.0,198.0,166.0,5479.0,300,14,61,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0,0,0
http://www.newtec.ac.uk/courses/health-and-social-care/level-2-diploma-in-health-a-social-care-.html,,10036.0,,,,Error: The DNS operation timed out after 5.413116931915283 seconds,16,77,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.69231,0,1,1
http://www.kingsmillshotel.com/spring/mothers-day,UK-ECLOUDHYB-4,5971.0,133.0,238.0,6210.0,8600,23,19,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619,0,0,0
http://www.approvi.com.br/ck.htm,GOOGL-2,7586.0,652.0,85.0,7671.0,2030,18,7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73333,0,1,1
http://www.shaborooz.ir/index.php?view=article&catid=7:1390-01-27-09-09-55&id=23:1390-04-12-08-07-33&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=2,,,,,,Error: All nameservers failed to answer the query www.shaborooz.ir. IN A: Server 192.168.0.1 UDP port 53 answered SERVFAIL,16,10,138,2,0.0,0.0,9.0,0.0,1.0,8.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00581,0.19186,0.64286,0,0,0
http://www.juventudelirica.com.br/index.html,,,,,,Error: The DNS query name does not exist: www.juventudelirica.com.br.,26,11,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217,0,1,1
http://www.myenrg.com/southwest/9-texas,UNIFIEDLAYER-NETWORK-9,5564.0,48.0,644.0,6209.0,14400,14,18,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564,0.83333,0,0,0
http://www.musimagen.com/lista_socios.php?letra=\303%91,LOADING-245,8713.0,341.0,52.0,8765.0,86400,17,17,13,3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09091,0.66667,0,0,0
http://www.pn-wuppertal.de/links/2-linkseite/5-httpwwwkrebshilfede,IONOS-CUSTOMERS,,2005.0,,,3600,19,40,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.75,0,0,0
http://asociacionkaribu.org/index.php/servicios/centro-jambo,DH-J3-NET14,7370.0,406.0,300.0,7671.0,300,20,33,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368,0,0,0
http://www.parafiapiaski.pl/index.php?option=com_user&view=remind,AfterMarket-Production-Network,307.0,302.0,58.0,366.0,3600,20,10,27,2,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61111,0,0,0
http://www.artedesignsas.it/catalogo.html?page=shop.browse&category_id=14,COGENT-154-56-16,3920.0,252.0,97.0,4017.0,300,20,14,31,2,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274,0.66667,0,0,0
http://www.viamanaus.com.br/index.php?option=com_wrapper&view=wrapper&Itemid=297,143073,6978.0,32.0,327.0,7305.0,3599,20,10,42,6,0.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0375,0.64706,0,0,0
http://www.protect-effect.nl/diensten/62-telefonie,NL-ALPHAMEGA-20190424,9027.0,1406.0,,,300,21,22,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.77778,0,0,0
http://www.gst-ukraine.com.ua/ukraine/tours/2754-arboretum-alexandria-sofiyivka,,,,,,Error: The DNS query name does not exist: www.gst-ukraine.com.ua.,22,50,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063,0.61111,0,0,0
http://www.bg-ricevimenti.it/index.php/location/osteria-del-molo.html?fontstyle=f-smaller,SD-RBX-sdagg24a-b-2-2,7266.0,-9.0,7.0,7273.0,1800,21,41,19,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,0,0
http://www.boeuf-soufflenheim.com/de.feed?type=rss,OVH,8279.0,266.0,121.0,8401.0,86400,26,8,8,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087,0,0,0
http://www.trenker-bestattungen.de/index.php?option=com_content&view=article&id=13&Itemid=14,FLEXBONE-NET,,1760.0,,,86400,27,10,47,2,0.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01087,0.04348,0.70833,0,0,0
http://www.aba-diagnostic.com/espace-prive/reset.html,ATARAXIE,6118.0,278.0,91.0,6210.0,10800,22,24,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63158,0,1,1
http://www.paoarapanui.cl/index.php?option=com_contact&view=contact&id=1&Itemid=6,,,,,,Error: The DNS query name does not exist: www.paoarapanui.cl.,18,10,45,2,0.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01235,0.02469,0.5625,0,0,0
http://www.tiendagnulinux.com.ar/calcomanias-en-vinilo?page=shop.browse&category_id=52,,,,,,Error: The DNS query name does not exist: www.tiendagnulinux.com.ar.,25,22,31,6,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02326,0.63636,0,0,0
http://chelurao.ru/index.php?option=com_content&view=article&id=9&Itemid=10&lang=ru,COGENT-A,489.0,,241.0,731.0,3600,11,10,54,2,0.0,0.0,5.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01205,0.03614,0.5,0,0,0
http://www.familienbund.org/index.php?option=com_content&view=article&id=291:stellungnahme-des-familienbundes-der-katholiken-zum-referentenentwurf-eines-gesetzes-zur-erweiterung-der-grosselternzeit-&catid=5:stellungnahmen&Itemid=8,DE-DUS2-BNK-02,8678.0,233.0,87.0,8766.0,600,20,10,192,3,0.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00435,0.02174,0.66667,0,0,0
http://www.vanoorschotkranen.nl/hoogwerker/hoogwerkers.pdf,COMBELL,5677.0,2099.0,,,600,24,27,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72727,0,1,1
http://www.academiedumeuble.ca/index.php?option=com_seminar&task=3&cid=516&sem_midx=0&sem_jidx=0&Itemid=69,GLOBOTECH-67-215-7-96,5219.0,782.0,623.0,5843.0,14400,23,10,65,2,0.0,0.0,6.0,0.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00943,0.07547,0.52381,0,0,0
